category,skintype,name,brand,price,rating,ingredients
16,15,Luminous Deep Hydration Lifting Mask,TATCHA,95,4.5,"['water', 'glycerin', 'propanediol', 'methyl gluceth 20', 'alcohol', 'camellia sinensis green tea leaf', 'inositol rice', 'algae', 'sericin silk', 'panax ginseng root', 'royal jelly', 'chondrus crispus red algae', 'thymus serpillum thyme', 'ppg 6 decyltetradeceth 20', 'ethylhexylglycerin', 'polyglyceryl 10eicosanedioate tetradecanedioate', 'polyglyceryl 10 isostearate', 'xanthan gum', 'sodium hyaluronate', 'parfume', 'phenoxyethanol']"
16,0,Face Mask - Rose - Moisturizing,SEPHORA COLLECTION,6,4.5,"['water', 'butylene glycol', 'glycerin', 'betain', 'hydroxyacetophenone', 'saccharide isomerate', 'xanthan gum', 'glycosyl trehalose', 'parfum parfume', 'phosphatidylcholine', 'phenoxyethanol', 'rosa gallica flower', 'polysorbate 80', 'citric acid', 'sodium citrate', 'ascorbyl palmitate', 'potassium sorbate', 'rosa damascena flower', 'prunus persica peach flower', 'tocopheryl acetate', 'sodium benzoate', 'sorbic acid', 'rosa damascena flower']"
18,15,Time Freeze Sleeping Mask,LANEIGE,39,4.3,"['water', 'propanediol', 'avena sativa oat kernel', 'glycerin', 'cyclopentasiloxane', 'dimethicone', 'squalane', 'cyclohexasiloxane', 'ceratonia siliqua carob fruit', 'hibiscus abelmoschus seed', 'tillandsia usneoides', 'adenosine', 'hydrogenated lecithin', 'c12 16 alcohols', 'glyceryl caprylate', 'dextrin', 'dimethicone vinyl dimethicone crosspolymer', 'dipalmitoyl hydroxyproline', 'butylene glycol', 'cetearyl glucoside', 'cetyl stearyl alcohol', 'ethylhexylglycerin', 'xanthan gum', 'theobroma cacao cocoa', 'palmitic acid', 'polysorbate 20', 'pvp', 'peg240 hdi copolymer bis decyltetradeceth 20 ether', 'hydroxyethyl acrylate sodium acryloyldimethyl taurate copolymer', 'disodium edta', 'phenoxyethanol', 'parfume']"
16,7,SUPERMASK - The Golden Mask,SEPHORA COLLECTION,6,2.6,"['water', 'butylene glycol', 'glycerin', 'betaine', 'caulerpa lentillifera', 'hydroxyacetophenone', 'peg40 hydrogenated castor', 'parfume', 'xanthan gum', 'sodium carbomer', 'sodium hyaluronate', 'citrus reticulata tangerine peel', 'phenoxyethanol', 'mel', 'aphanothece sacrum polysaccharide', 'sclerotium gum', 'potassium sorbate', 'sorbic acid']"
16,15,Ginger Leaf & Hibiscus Firming Mask,KIEHL'S SINCE 1851,54,4.4,"['water', 'pvp', 'propanediol', 'behenyl alcohol', 'caprylic capric triglyceride', 'isoamyl laurate', 'mangifera indica seed butter mango seed butter', 'butyrospermum parkii butter shea butter', 'butyrospermum parkii shea', 'pullulan', 'arachidyl alcohol', 'euphorbia cerifera cera candelilla wax', 'cetyl stearyl alcohol', 'glycerin', 'butylene glycol', 'coco glucoside', 'paeonia suffruticosa root', 'scutellaria baicalensis root', 'prunus amygdalus dulcis sweet almond', 'hibiscus esculentus seed', 'sodium polyacrylate', 'acrylates c10 30', 'whose flower is alkyl acrylate crosspolymer', 'arachidyl glucoside', 'ethylhexylglycerin', 'peg100 stearate', 'lavandula angustifolia lavender', 'corallina officinalis', 'curcuma longa root turmeric root', 'elettaria cardamomum seed', 'salvia sclarea clary', 'moringa oleifera seed', 'ocimum basilicum flower leaf basil flower leaf', 'dipteryx odorata seed', 'cistus ladaniferus leaf stem', 'coumarin', 'ocimum sanctum leaf', 'citral', 'rosa damascena', 'vanilla planifolia fruit', 'tocopherol', 'citric acid']"
18,15,Hydro Biotic™ Recovery Sleeping Mask,DR. BRANDT SKINCARE,52,4.6,"['water', 'dimethicone', 'propanediol', 'glycerin', 'sodium chloride', 'dimethicone peg10 15 crosspolymer', 'lactococcus ferment lysate', 'hexyldecanol', 'inulin', 'sodium benzoate', 'yogurt powder', 'peg10 dimethicone', 'butylene glycol', 'tamarindus indica seed polysaccharide', 'sodium citrate', 'caprylhydroxamic acid', 'tocopheryl acetate', 'lavandula angustifolia lavender', 'trisodium ethylenediamine disuccinate', 'bisabolol', 'cetylhydroxyproline palmitamide', 'stearic acid', 'mel', 'brassica campestris rapeseed sterols', 'rosa damascena flower', 'camellia sinensis leaf', 'phenoxyethanol', 'vitis vinifera grape seed', 'boswellia serrata', 'mel', 'sodium copper chlorophyllin', 'aspalathus linearis rooibos', 'saccharomyces polypeptides']"
16,15,Spotlight Brightening Mask,SATURDAY SKIN,6,4.6,"['saccharomyces ferment', 'water', 'methylpropanediol', 'alcohol', 'glycerin', 'dipropylene glycol', 'butylene glycol', 'vaccinium vitis idaea leaf', 'glycyrrhiza glabra licorice root', 'nelumbo nucifera flower', 'citrus medica limonum lemon peel', 'juniperus mexicana', 'lavandula angustifolia lavender', 'rosmarinus officinalis rosemary leaf', 'eucalyptus globulus leaf', 'citrus aurantium dulcis orange peel', 'citrus grandis grapefruit peel', 'hydrogenated lecithin', 'cholesterol', 'shpolypeptide 1', 'shpolypeptide 8', 'shpolypeptide 9', 'shpolypeptide 45', 'shpolypeptide 22', 'sholigopeptide 1', 'sholigopeptide 2', 'peg800', 'polysorbate 20', 'carbomer', 'disodium edta', 'potassium hydroxide', 'ethylhexylglycerin']"
16,7,#GLITTERMASK GRAVITYMUD™ Firming Treatment,GLAMGLOW,59,4.3,"['water', 'polyvinyl alcohol', 'polyethylene terephthalate', 'alcohol denat', 'butylene glycol', 'glycerin', 'hamamelis virginiana witch hazel', 'montmorillonite', 'illite', 'canadian colloidal clay', 'dipotassium glycyrrhizate', 'althaea officinalis leaf', 'porphyridium cruentum', 'chondrus crispus carrageenan', 'ascophyllum nodosum powder', 'sodium hyaluronate', 'lecithin', 'pullulan', 'soy isoflavones', 'ethylhexylglycerin', 'peg12 dimethicone', 'polyurethane 11', 'polymethylsilsesquioxane', 'polysorbate 20', 'polysorbate 80', 'xanthan gum', 'hydroxypropyl methylcellulose', 'tapioca starch', 'platinum powder', 'caprylyl glycol', 'pentylene glycol', 'alcohol', 'citric acid', 'parfume', 'coumarin', 'disodium edta', 'phenoxyethanol', 'sorbic acid', 'potassium sorbate', 'aluminum powder color index77000', 'black 2 color index77266', 'iron oxides iron oxides']"
16,14,Luminizing Pink Charcoal Mask,BOSCIA,34,3.5,"['water', 'polyvinyl alcohol', 'hamamelis virginiana witch hazel', 'glycereth 26', 'butylene glycol', 'glycerin', 'pentylene glycol', 'montmorillonite', 'polysorbate 20', 'acrylates palmeth 25 acrylate copolymer', 'acrylates copolymer', 'lonicera japonica melsuckle flower', 'xanthan gum', 'ascorbyl glucoside', 'lonicera caprifolium melsuckle flower', 'diglycerin', 'simmondsia chinensis jojoba seed', 'epilobium angustifolium flower leaf stem', 'pinus pinaster bark', 'rosmarinus officinalis rosemary leaf', 'eucalyptus globulus leaf', 'charcoal powder', 'titanium dioxide color index77891', 'carmine color index75470']"
16,15,Greek Yoghurt Advanced Nourishing Sleeping Facial,KORRES,46,4.4,"['water', 'glycerin', 'glyceryl stearate citrate', 'dicaprylyl carbonate', 'alcohol denat', 'triheptanoin', 'behenyl alcohol', 'glyceryl stearate', 'aloe barbadensis leaf juice', 'isodecyl neopentanoate', 'simmondsia chinensis jojoba seed', 'cera alba beeswax cire dabeille', 'lecithin', 'imperata cylindrica root', 'acacia decurrens jojoba sunflower seed wax polyglyceryl 3 esters', 'acrylates c10 30 alkyl acrylate crosspolymer', 'alpha isomethyl ionone', 'amyl cinnamal', 'ascorbyl tetraisopalmitate', 'benzyl salicylate', 'caprylyl glycol', 'carbomer', 'cetyl stearyl alcohol', 'coumarin', 'distarch phosphate', 'parfume', 'galactoarabinan', 'geraniol', 'glycine soja soybean', 'glycine soja soybean sterols', 'hydrolyzed sodium hyaluronate', 'hydroxycitronellal', 'hydroxyethyl acrylate sodium acryloyldimethyl taurate copolymer', 'hydroxyisohexyl 3 cyclohexene carboxaldehyde', 'isoeugenol', 'linalool', 'phenoxyethanol', 'rosmarinus officinalis rosemary leaf', 'sodium hydroxide', 'tetrahydrodiferuloylmethane', 'tetrasodium glutamate diacetate', 'tocopheryl acetate', 'xanthan gum', 'yogurt powder']"
16,15,Irish Moor Mud Purifying Black Mask,PETER THOMAS ROTH,58,4.4,"['water', 'glycerin', 'peat', 'charcoal powder', 'polyacrylamide', 'lava powder', 'sargassum fusiforme', 'kaolin', 'bentonite', 'lactic acid', 'c13 14 isoparaffin', 'isohexadecane', 'sodium acrylate sodium acryloyldimethyl taurate copolymer', 'dimethicone', 'xanthan gum', 'disodium edta', 'polysorbate 80', 'laureth 7', 'sorbitan oleate', 'sodium benzoate', 'potassium sorbate', 'phenoxyethanol', 'mica color index77019']"
16,15,Face Mask - Aloe Vera - Replenishing,SEPHORA COLLECTION,6,4.7,"['water', 'butylene glycol', 'aloe barbadensis leaf juice', 'glycerin', 'betaine', 'hydroxyacetophenone', 'saccharide isomerate', 'xanthan gum', 'parfum parfume', 'aloe barbadensis leaf', 'phalaenopsis amabilis', 'phenoxyethanol', 'citric acid', 'sodium citrate', 'potassium sorbate', 'sodium benzoate']"
16,15,Clarifying Mask,TATA HARPER,68,3.9,"['mel mel miel', 'kaolin', 'salvia officinalis sage flower leaf stem', 'lactobacillis rye flour ferment', 'l lactic acid', 'salix alba willow bark', 'lavandula angustifolia lavender flower leaf stem', 'maranta arundinacea root', 'bentonite', 'aroma', 'glyceryl undecylenate', 'pyrus malus apple seed', 'water', 'glycerin', 'hydrated silica', 'oenothera biennis evening primrose', 'santalum spicatum sandalwood seed', 'lannea microcarpa fruit', 'tasmannia lanceolata fruit leaf', 'chlorella pyrenoidosa', 'vaccinium myrtillus fruit leaf', 'gaultheria procumbens wintergreen leaf', 'saccharum officinarum sugar cane', 'citrus aurantium dulcis orange fruit', 'citrus limon lemon fruit', 'acer saccharum sugar maple', 'olea europaea olive', 'borago officinalis borage', 'arnica montana arnica', 'borago officinalis borage leaf', 'calendula officinalis flower officinalis calendula officinalis flower flower', 'medicago sativa alfalfa', 'spiraea ulmaria flower', 'sambucus nigra fruit', 'alpha glucan oligosaccharide', 'glyceryl caprylate', 'sodium citrate', 'sodium phytate', 'color index77288', 'linalool', 'limonene', 'geraniol', 'citronellol', 'citral', 'eugenol', 'methyl eugenol']"
16,11,Hydration Lover Rubber Mask,DR. JART+,12,4.0,"['water', 'methylpropanediol', 'chondrus crispus', 'glycerin', 'algin', 'calcium lactate', 'butylene glycol', 'codium fragile', 'enteromorphacompressa', 'chlorella minutissima', 'dipotassium glycyrrhizate', 'panthenol', 'allantoin', 'peg60 hydrogenated castor', 'titanium dioxide', 'polymethylsilsesquioxane', 'melia azadirachta leaf', 'melia azadirachta flower', 'coccinia indica fruit', 'solanum melongena eggplant fruit', 'aloe barbadensisflower', 'simmondsia chinensis jojoba seed', 'ocimum sanctumleaf', 'curcuma longa turmeric root', 'corallina officinalis', 'silica', 'citrus aurantium dulcis orange peel', 'citrus limon lemon peel', 'citrusgrandis grapefruit peel', 'citrus aurantium bergamia bergamot fruit', 'rosmarinusofficinalis rosemary leaf', 'eucalyptus globulus leaf', 'lavandula angustifolia lavender', 'disodium edta', 'ceratonia siliqua gum', 'sucrose', 'potassiumchloride', 'xanthan gum', 'citric acid', 'sodium citrate', 'phenoxyethanol', 'ethylhexylglycerin']"
16,15,Bright Lover Rubber Mask,DR. JART+,12,4.3,"['water', 'methylpropanediol', 'chondrus crispus', 'glycerin', 'algin', 'calcium lactate', 'laminaria japonica', 'undaria pinnatifida', 'sargassum fulvellum', 'dipotassium glycyrrhizate', 'panthenol', 'allantoin', 'peg60hydrogenated castor', 'titanium dioxide', 'polymethylsilsesquioxane', 'curcuma lo nga turmeric root', 'melia azadirachta flower', 'melia azadirachta leafextract', 'melia azadirachta bark', 'corallina officinalis', 'moringa oleiferaseed', 'ocimum sanctum leaf', 'silica', 'citrus nobilis mandarin orange peeloil', 'disodium edta', 'butylene glycol', 'ceratonia siliqua gum', 'sucrose', 'potassium chl oride', 'xanthan gum', 'citric acid', 'sodium citrate', 'phenoxyethanol', 'ethylhexylglycerin']"
16,15,5 in 1 Bouncy Mask,FIRST AID BEAUTY,38,4.3,"['water', 'propanediol', 'butylene glycol', 'cyclopentasiloxane', 'glycerin', 'peg240 hdi copolymer bis decyltetradeceth 20 ether', 'pyrus malus apple fruit', 'citrullus lanatus watermelon fruit', 'lens esculenta lentil fruit', 'pullulan', 'camellia sinensis leaf', 'chrysanthemum parthenium feverfew', 'algae', 'cucumis sativus cucumber fruit', 'rosa multiflora fruit', 'glycyrrhiza glabra licorice root', 'plankton', 'tocopherol', 'sea salt maris sal', 'sal marin', 'ascorbyl palmitate', 'dipotassium glycyrrhizate', 'tetrahexyldecyl ascorbate', 'sodium pca', 'dimethicone', 'polyglyceryl 10 laurate', 'divinyldimethicone dimethicone copolymer', 'caprylic capric triglyceride', 'caprylyl glycol', 'pentylene glycol', 'menthoxypropanediol', 'stevioside', 'carrageenan', 'disodium edta', 'hydrogenated castor isostearate', 'sodium lactate', 'sodium dilauramidoglutamide lysine', 'hydroxyphenyl propamidobenzoic acid', 'sodium citrate', 'phenoxyethanol', 'xanthan gum', 'sodium benzoate', 'potassium sorbate', 'potassium laurate']"
16,15,Cicapair™ Tiger Grass Nightly Re.Pair Mask,DR. JART+,48,4.3,"['water', 'cantella asiatica leaf', 'glycerin', 'propanediol', 'cyclopentasiloxane', 'dimethicone', 'butylene glycol', 'lsododecane', 'cetyl ethylhexanoate', 'peg1 o dimethicone', 'niacinamide', 'cetyl peg ppg10 1 dimethicone', 'caprylic capric triglyceride', 'magnesium sulfate', 'bis peg ppg14 14 dimethicone', 'disteardimonium hectorite', 'propylene carbonate', 'phenoxyethanol', 'chlorphenesin', 'lavan du la angustifolia lavender', 'citrus grandis grapefruit peel', 'melia azadirachta leaf', 'sodium benzoate', 'rosmarinus officinalis rosemary leaf', 'asiaticoside', 'asiatic acid', 'adenosine', 'potassium sorbate', 'disodium edta', 'melia azadirachta flower', 'madecassic acid', 'anthe mis nobilis flower', 'theobroma cacao cocoa', 'dextrin', 'gentelia j siatica meristem cell culture', 'silica', 'aniba rosaeodora rosewood wood', 'alcohol', 'spirulina platensis powder', 'gentelia asiatica', 'houttuynia cordata', 'xanthan gum', 'polysorbate 20', 'peg8', 'caprylyl glycol', 'helianthus annuus sunflower seed', 'ppg1 peg9 lauryl glycol ether', 'achillea millefolium', 'artemisia absinthium', 'amica montana flower', 'gentiana lutea root', 'hedera helix ivy leaf stem', 'sodium glycerophosphata', 'phytic acid', 'madecassosida', 'selaginella lepidophylla', 'potassium magnesium aspartate', 'cibic acid', 'sodium polyacrylate', 'magnesium gluconata', 'calcium gluconate']"
16,11,MOISTURE BOUND Sleeping Recovery Mask,AMOREPACIFIC,60,4.3,"['phyllostachis bambusoides juice', 'panax ginseng root', 'butylene glycol', 'alcohol', 'glycerin', 'dimethicone', 'squalane', 'cyclopentasiloxane', 'glycereth 26', 'water', 'camellia sinensis leaf', 'cyclohexasiloxane', 'hydrolyzed camellia sinensis leaf', 'hydrolyzed phyllostachis bambusoides', 'nelumbo nucifera flower', 'opuntia coccinellifera fruit', 'glycine soja soybean seed', 'magnesium aspartate', 'zinc gluconate', 'copper gluconate', 'calcium gluconate', 'zingiber officinale ginger root', 'tricholoma matsutake', 'daucus carota sativa carrot root', 'camellia sinensis flower', 'lactobacillus water hyacinth ferment', 'theanine', 'epigallocatechin gallate', 'acetyl glucosamine', 'sodium hyaluronate', 'tocopherol', 'kaempferol', 'betaine', 'beta glucan', 'niacinamide', 'natto gum', 'peg60 hydrogenated castor', 'polysilicone 11', 'acrylates c10 30 alkyl acrylate crosspolymer', 'dimethiconol', 'ammonium acryloyldimethyltaurate vp copolymer', 'hydroxyethylcellulose', 'propanediol', 'xanthan gum', 'dipotassium glycyrrhizate', 'stearyl behenate', 'polyglyceryl 3 methylglucose distearate', 'peg15 pentaerythrityl tetra laureth 6 carboxylate', 'caffeine', 'mannitol', 'phytantriol', 'hydroxypropyl bispalmitamide mea', 'poloxamer 407', 'inulin lauryl carbamate', 'polysorbate 20', 'ethylhexylglycerin', 'potassium hydroxide', 'disodium edta', 'phenoxyethanol', 'parfume']"
16,15,Face Mask - Pineapple - Pore Perfecting,SEPHORA COLLECTION,6,4.7,"['water', 'butylene glycol', 'glycerin', 'betaine', 'hydroxyacetophenone', 'xanthan gum', 'glycosyl trehalose', 'sodium polyglutamate', 'sodium polyglutamate crosspolymer', 'phosphatidylcholine', 'parfum parfume', 'phenoxyethanol', 'polysorbate 80', 'ananas sativus pineapple fruit', 'ascorbyl palmitate', 'ubiquinone', 'tocopheryl acetate', 'potassium sorbate', 'sodium benzoate', 'citric acid']"
16,15,Coconut Gel Sheet Mask - Brightening,FARMACY,6,4.5,"['water', 'glycerin', 'niacinamide', 'propanediol', 'polyglycerin 3', 'methylpropanediol', 'betaine', 'cocos nucifera coconut', 'echinacea purpurea root', 'collagen', 'brassica oleracea italica broccoli', 'allantoin', 'panthenol', 'sodium hyaluronate', 'beta glucan', 'artemisia vulgaris', 'trehalose', 'citrus aurantifolia lime', 'citrus', 'aurantium bergamia bergamot fruit', 'citrus aurantium dulcis orange peel', 'cananga', 'odorata flower', 'salvia officinalis sage leaf', 'zingiber officinale ginger root', 'polyglyceryl 10 laurate', 'sorbitan olivate', 'diethoxyethyl succinate', 'cetearyl olivate', 'butylene glycol', 'ammonium acryloyldimethyltaurate vp copolymer', 'carbomer', 'arginine', 'caprylyl glycol', 'ethylhexylglycerin', 'xanthan gum', 'trisodium ethylenediamine disuccinate', 'caprylic capric triglyceride', 'dipotassium glycyrrhizate', 't butyl alcohol', 'leuconostoc radish root ferment filtrate']"
16,15,Face Mask - Coconut - Nourishing,SEPHORA COLLECTION,6,3.5,"['water', 'butylene glycol', 'glycerin', 'betaine', 'mannitol', 'hydroxyacetophenone', 'saccharide isomerate', 'xanthan gum', 'ammonium glycyrrhizate', 'chenopodium quinoa seed', 'peg40 hydrogenated castor', 'parfum parfume', 'caffeine', 'zinc gluconate', 'cocos nucifera coconut fruit', 'phenoxyethanol', 'cocos nucifera coconut', 'citric acid', 'aesculus hippocastanum horse chestnut seed', 'sodium citrate', 'potassium sorbate', 'sodium benzoate', 'gardenia tahitensis flower', 'tocopherol']"
16,0,Pep-Start Pout Restoring Night Mask,CLINIQUE,17,4.6,"['petrolatum', 'polybutene', 'polyglyceryl 2 triisostearate', 'hydrogenated polyisobutene', 'tocopheryl acetate', 'pvp hexadecene copolymer', 'silica', 'hydrogenated castor', 'ppg51 smdi copolymer', 'caprylic capric myristic stearic triglyceride', 'ceramide ng', 'astrocaryum murumuru seed butter', 'sea whip', 'butyrospermum parkii shea butter', 'cholesterol', 'caprylyl glycol', 'caprylic capric triglyceride', 'c12 16 alcohols', 'ethylene propylene styrene copolymer', 'tetrahexyldecyl ascorbate', 'palmitic acid', 'hydrogenated lecithin', 'butylene ethylene styrene copolymer']"
16,15,Peony Brightening Night Treatment Mask,FRESH,82,4.0,"['water', 'glycerin', 'caprylic capric triglyceride', 'ethylhexyl isononanoate', 'ascorbyl glucoside', 'pentylene glycol', 'butylene glycol', 'dipalmitoyl hydroxyproline', 'steareth 2', 'paeonia suffruticosa root', 'cucumis sativus cucumber fruit', 'glycyrrhiza glabra licorice root', 'citrus limon lemon peel', 'adenosine', 'sodium hyaluronate', 'tocopheryl acetate', 'tocopherol', 'cetyl alcohol', 'stearyl alcohol', 'hydrogenated coco glycerides', 'steareth 21', 'polymethylsilsesquioxane', 'polyacrylamide', 'acrylates c10 30 alkyl acrylate crosspolymer', 'sodium hydroxide', 'c13 14 isoparaffin', 'caprylyl glycol', 'dimethicone', 'laureth 7', 'bht', 'limonene', 'citral', 'phenoxyethanol']"
16,6,SUPERMASK - The Charcoal Mask,SEPHORA COLLECTION,6,4.1,"['water', 'glycerin', 'hydroxyethyl urea', 'alcohol denat', 'phenoxyethanol', 'butylene glycol', 'epilobium fleischeri', 'coceth 7', 'hydrolyzed jojoba esters', 'ppg1 peg9 lauryl glycol ether', 'betaine', 'hydroxyethyl acrylate sodium acryloyldimethyl taurate copolymer', 'peg40 hydrogenated castor', 'arginine', 'carbomer', 'ethylhexylglycerin', 'parfume', 'disodium edta', 'citric acid', 'charcoal powder', 'polysorbate 60', 'sorbitan isostearate', 'potassium sorbate', 'tocopherol']"
16,11,Brighten Pineapple Enzyme + Gemstone Instant Glow Mask,HERBIVORE,48,4.2,"['aloe barbadensis aloe leaf juice', 'hydroxyethyl cellulose plant derived', 'glycerin', 'carica papaya papaya fruit', 'pineapple melange', 'citrus aurantium var amara', 'carica papaya papaya leaf', 'ananas comosus pineapple fruit', 'brazilian micronized tourmaline gemstone powder', 'oryza sativa rice powder', 'leucidal radish root ferment']"
16,7,Purifying Mask,TATA HARPER,68,4.4,['ingredients from farming clinical grade essentials blend']
16,15,Superfood Skin Reset Antioxidant Mask,YOUTH TO THE PEOPLE,44,4.4,"['water', 'kaolin', 'glycerin', 'brassica oleracea kale leaf', 'spinacia oleracea spinach leaf', 'camellia sinensis green tea leaf', 'chamomilla recutita matricaria flower', 'medicago sativa alfalfa', 'aloe barbadensis aloe leaf', 'spirulina platensis spirulina', 'plankton', 'helianthus annuus sunflower seed', 'stearic acid', 'glyceryl stearate', 'tocopheryl acetate vitamin e', 'ascorbic acid vitamin c', 'panthenol vitamin b5', 'sodium hyaluronate crosspolymer', 'algae', 'chlorophyll', 'sodium citrate', 'sodium ascorbate', 'lecithin', 'parfume', 'pentylene glycol', 'ethylhexylglycerin', 'phenoxyethanol', 'potassium sorbate']"
16,15,Water Fuse Hydro Sleep Mask,DR. JART+,48,4.4,"['water', 'glycerin', 'dimethicone', 'butylene glycol', 'propanediol', 'peg ppg17 6 copolymer', 'niacinamide', 'cyclopentasiloxane', 'cetyl ethylhexanoate', 'cetearyl olivate', 'cyclohexasiloxane', 'carbomer', 'sorbitan olivate', 'ammonium acryloyldimethyltaurate vp copolymer', 'tromethamine', 'dimethiconol', 'xanthan gum', 'dimethicone vinyl dimethicone crosspolymer', 'phenoxyethanol', 'chlorphenesin', 'ethylhexylglycerin', 'caprylyl glycol', 'adenosine', 'alcohol', 'disodium edta', 'melia azadirachta leaf', 'citrus grandis grapefruit peel', 'melia azadirachta flower', 'amino esters 1', 'sodium hyaluronate', 'coccinia indica fruit', 'eucalyptus globulus leaf', 'solanum melongena eggplant fruit', 'citrus aurantium dulcis orange peel', 'aloe barbadensis flower', 'lawsonia inermis henna', 'curcuma longa turmeric root', 'citrus paradisi grapefruit peel', 'corallina officinalis', 'boswellia carterii', 'pelargonium graveolens flower', 'ocimum sanctum leaf', 'amyris balsamifera bark', 'mineral salts', 'onsen sui', 'maltodextrin', 'hydrolyzed vegetable protein', 'sodium glycerophosphate', 'sodium lactate', 'potassium magnesium aspartate', 'polysorbate 20', 'calcium gluconate', 'magnesium gluconate', 'psidium guajava leaf', 'cinchona succirubra bark', 'aloe barbadensis leaf', 'abronia villosa leaf', 'rhodiola rosea root', 'palmitoyl oligopeptide', 'palmitoyl tetrapeptide 7', 'hydrolyzed hyaluronic acid']"
16,7,Clearing Mask,INDIE LEE,60,4.4,"['water', 'bentonite', 'zinc oxide', 'colloidal sulfur', 'propanediol', 'glycolic acid', 'salicylic acid', 'hyaluronic acid', 'camphor', 'cetyl alcohol', 'glyceryl stearate', 'chondrus crispus', 'anthemis nobilis flower', 'titanium dioxide', 'limonene', 'ethylhexylglycerin', 'potassium sorbate']"
18,0,Sleeping Mask - Rose,SEPHORA COLLECTION,4,4.3,"['water', 'butylene glycol', 'glycerin', 'betaine', 'phenoxyethanol', 'acrylates c10 30 alkyl acrylate crosspolymer', 'caprylic capric triglyceride', 'dimethicone', 'peg40 hydrogenated castor', 'isononyl isononanoate', 'tremella fuciformis mushroom', 'sodium hydroxide', 'ethylhexylglycerin', 'rosa damascena', 'parfume', 'sodium hyaluronate', 'color index14700 red 4', 'color index42090 blue 1']"
16,15,Mini Pore Waterclay Mask,LANEIGE,25,4.7,"['water', 'sea silt', 'kaolin', 'glycerin', 'bentonite', 'alcohol', 'microcrystalline cellulose', 'mentha piperita peppermint', 'pinus sylvestris bud', 'phytosphingosine', 'glyceryl caprylate', 'lecithin', 'ceteareth20', 'cetyl alcohol', 'cellulose gum', 'stearyl alcohol', 'ethylhexylglycerin', 'xanthan gum', 'titanium dioxide color index77891', 'pentylene glycol', 'hydrogenated polydecene', 'disodium edta', 'phenoxyethanol', 'iron oxides iron oxides']"
16,15,INSTAMUD 60 Second Pore-Refining Treatment,GLAMGLOW,42,4.1,"['water', 'aloe barbadensis leaf juice', 'sodium c14 16 olefin sulfonate', 'bentonite', 'glycerin', 'kaolin', 'hamamelis virginiana witch hazel', 'caprylic capric triglyceride', 'ethyl perfluorobutyl ether', 'sodium cocoamphoacetate', 'cocamidopropyl betaine', 'ethyl perfluoroisobutyl ether', 'niacinamide', 'sodium hyaluronate', 'avena sativa oat kernel', 'pyrus malus apple fruit', 'allantoin', 'acetyl glucosamine', 'bisabolol', 'dipotassium glycyrrhizate', 'ethylhexylglycerin', 'menthol', 'ppg26 buteth 26', 'cocamidopropyl hydroxysultaine', 'sodium chloride', 'xanthan gum', 'butyl methoxydibenzoylmethane', 'ethylhexyl salicylate', 'ethylhexyl methoxycinnamate', 'pentylene glycol', 'citric acid', 'propanediol', 'peg40 hydrogenated castor', 'bht', 'chlorphenesin', 'phenoxyethanol', 'potassium sorbate', 'titanium dioxide color index77891', 'ext violet 2 color index60730']"
16,7,SUPERMASK - The Silver Mask,SEPHORA COLLECTION,6,4.8,"['water', 'butylene glycol', 'glycerin', 'betaine', 'caulerpa lentillifera', 'hydroxyacetophenone', 'peg40 hydrogenated castor', 'parfume', 'xanthan gum', 'sodium carbomer', 'sodium hyaluronate', 'citrus reticulata tangerine peel', 'phenoxyethanol', 'conchiolin powder', 'aphanothece sacrum polysaccharide', 'sclerotium gum']"
18,0,Sleeping Mask - Pearl,SEPHORA COLLECTION,4,4.0,"['water', 'butylene glycol', 'glycerin', 'betaine', 'phenoxyethanol', 'acrylates c10 30 alkyl acrylate crosspolymer', 'caprylic capric triglyceride', 'dimethicone', 'peg40 hydrogenated castor', 'isononyl isononanoate', 'tremella fuciformis mushroom', 'sodium hydroxide', 'rumex occidentalis', 'ethylhexylglycerin', 'ascorbic acid', 'parfume', 'sodium hyaluronate', 'conchiolin powder', 'xanthan gum', 'color index14700 red 4', 'color index19140 yellow 5']"
16,15,Clear Skin Lover Rubber Mask,DR. JART+,12,4.2,"['water', 'methylpropanediol', 'chondrus crispus', 'glycerin', 'algin', 'calcium lactate', 'butylene glycol', 'gelidium cartilagineum', 'laminaria japonica', 'enteromorpha compressa', 'spirulina platensisextract', 'undaria pinnatifida', 'dipotassium glycyrrhizate', 'panthenol', 'allantoin', 'peg60 hydrogenated castor', 'titanium dioxide', 'polymethylsilsesquioxane', 'peat', 'potassium sorbate', 'acacia senegal gum', 'hydroxypropyl methylcellulose', 'silica', 'melaleuca alternifolia tea tree leaf', 'disodium edta', 'ceratoniasiliqua gum', 'sucrose', 'potassium chloride', 'xanthan gum', 'citric acid', 'sodiumcitrate', 'phenoxyethanol', 'ethylhexylglycerin']"
